STATE,FDID,INC_DATE,INC_NO,DEVI_CONT,DEVI_IGNIT,DEVI_FUEL
FL,64032,11202010,9705,,,
FL,64032,11242010,9801,,,
FL,64032,11292010,9947,,,
FL,64032,12042010,10084,,,
FL,64032,12042010,10095,,,
FL,64032,12042010,10104,,,
FL,64032,12062010,10158,,,
FL,64032,12152010,10462,,,
FL,64032,12152010,10467,,,
FL,64032,12172010,10533,,,
FL,64032,12282010,10901,,,
FL,64041,3082010,151,,,
FL,64041,6272010,413,,,
FL,64041,7212010,464,,,
FL,64041,12072010,886,,,
FL,64052,7302010,1848,,,
FL,64052,8012010,1867,,,
GA,703,2022010,10073,,,
GA,1301,9292010,15039,16,NN,14
GA,1301,10172010,16125,NN,NN,UU
GA,1301,10172010,16129,UU,NN,15
GA,1301,11232010,18484,NN,NN,UU
GA,1603,8162010,210450,,,
GA,2008,2152010,200052,,,
GA,2008,4102010,400041,NN,NN,11
GA,2008,6102010,600041,,,
GA,2008,6122010,600047,,,
GA,2008,9292010,900134,,,
GA,2203,1022010,11,,,
GA,2203,1082010,95,,,
GA,2203,1192010,229,NN,NN,14
GA,2203,1282010,325,,,
GA,2203,2102010,475,,,
GA,2203,2162010,552,,,
GA,2203,2212010,604,,,
GA,2203,3252010,926,NN,NN,11
GA,2203,5302010,1633,,,
GA,2203,6042010,1683,,,
GA,2203,6142010,1804,,,
GA,2203,6232010,1911,,,
GA,2203,6242010,1918,,,
GA,2203,6242010,1928,,,
GA,2203,7112010,2082,,,
GA,2203,7252010,2233,,,
GA,2203,8292010,2651,,,
GA,2203,9242010,2926,UU,NN,14
GA,2203,9252010,2942,NN,NN,UU
GA,2203,10162010,3139,,,
GA,2203,10242010,3206,,,
GA,2203,12202010,3768,,,
GA,2302,3082010,321,,,
GA,2507,2132010,221,,,
GA,2507,3072010,352,,,
GA,2507,3232010,441,,,
GA,2507,4152010,586,,,
GA,2507,4222010,632,,,
GA,2507,4262010,657,,,
GA,2507,5152010,790,,,
GA,2507,8152010,1359,,,
GA,2507,10302010,1830,,,
GA,2509,4122010,1001194,14,NN,NN
GA,2509,4222010,1001340,,,
GA,2509,9232010,1003418,,,
GA,2509,11102010,1004086,UU,11,14
GA,2801,1032010,129,,,
GA,2801,1042010,160,,,
GA,2801,1042010,188,,,
GA,2801,1042010,225,,,
GA,2801,1052010,250,,,
GA,2801,1052010,257,,,
GA,2801,1062010,271,,,
GA,2801,1062010,295,,,
GA,2801,1072010,325,,,
GA,2801,1092010,588,,,
GA,2801,1092010,649,,,
GA,2801,1112010,754,,,
GA,2801,1112010,767,,,
GA,2801,1112010,786,,,
GA,2801,1132010,868,,,
GA,2801,1132010,884,,,
GA,2801,1162010,1045,,,
GA,2801,1192010,1203,,,
GA,2801,1192010,1212,,,
GA,2801,1192010,1220,16,20,12
GA,2801,1242010,1448,,,
GA,2801,1262010,1575,,,
GA,2801,1282010,1637,,,
GA,2801,1282010,1655,,,
GA,2801,1312010,1790,,,
GA,2801,2012010,1861,,,
GA,2801,2022010,1911,,,
GA,2801,2092010,2242,,,
GA,2801,2092010,2253,,,
GA,2801,2102010,2273,,,
GA,2801,2112010,2323,,,
GA,2801,2122010,2379,,,
GA,2801,2162010,2613,,,
GA,2801,2172010,2671,,,
GA,2801,2172010,2672,,,
GA,2801,2182010,2701,,,
GA,2801,2192010,2736,,,
GA,2801,2222010,2920,,,
GA,2801,2232010,2968,,,
GA,2801,2262010,3109,,,
GA,2801,2262010,3117,,,
GA,2801,2272010,3163,,,
GA,2801,2282010,3201,,,
GA,2801,3012010,3264,,,
GA,2801,3032010,3321,,,
GA,2801,3032010,3337,,,
GA,2801,3072010,3544,,,
GA,2801,3082010,3585,,,
GA,2801,3082010,3606,,,
GA,2801,3102010,3702,,,
GA,2801,3112010,3739,,,
GA,2801,3132010,3843,,,
GA,2801,3142010,3868,,,
GA,2801,3142010,3893,,,
GA,2801,3192010,4132,,,
GA,2801,3202010,4166,,,
GA,2801,3212010,4243,,,
GA,2801,3262010,4469,,,
GA,2801,3272010,4527,,,
GA,2801,4032010,4864,,,
GA,2801,4042010,4943,,,
GA,2801,4092010,5150,,,
GA,2801,4092010,5191,,,
GA,2801,4102010,5205,,,
GA,2801,4102010,5235,,,
GA,2801,4112010,5279,,,
GA,2801,4122010,5300,,,
GA,2801,4132010,5406,,,
GA,2801,4132010,5407,,,
GA,2801,4172010,5573,,,
GA,2801,4192010,5697,,,
GA,2801,4202010,5737,,,
GA,2801,4252010,6027,,,
GA,2801,4272010,6092,,,
GA,2801,4282010,6169,,,
GA,2801,4292010,6210,,,
GA,2801,5012010,6338,,,
GA,2801,5032010,6461,,,
GA,2801,5122010,6838,,,
GA,2801,5142010,6969,,,
GA,2801,5162010,7064,,,
GA,2801,5192010,7232,,,
GA,2801,5222010,7362,,,
GA,2801,5232010,7422,,,
GA,2801,5242010,7466,,,
GA,2801,5252010,7508,,,
GA,2801,5252010,7517,,,
GA,2801,5262010,7550,,,
GA,2801,5302010,7751,,,
GA,2801,5312010,7792,,,
GA,2801,6032010,7931,,,
GA,2801,6032010,7945,,,
GA,2801,6042010,7961,,,
GA,2801,6122010,8365,,,
GA,2801,6182010,8661,,,
GA,2801,6192010,8732,,,
GA,2801,6202010,8791,,,
GA,2801,6222010,8914,,,
GA,2801,6232010,8993,,,
GA,2801,6252010,9082,,,
GA,2801,6282010,9267,,,
GA,2801,7012010,9415,,,
GA,2801,7032010,9497,,,
GA,2801,7052010,9634,,,
GA,2801,7082010,9794,,,
GA,2801,7092010,9827,,,
GA,2801,7092010,9851,,,
GA,2801,7122010,10023,,,
GA,2801,7132010,10083,,,
GA,2801,7142010,10092,,,
GA,2801,7142010,10127,,,
GA,2801,7142010,10139,,,
GA,2801,7152010,10181,,,
GA,2801,7152010,10188,,,
GA,2801,7162010,10214,,,
GA,2801,7162010,10217,,,
GA,2801,7222010,10500,,,
GA,2801,7252010,10677,,,
GA,2801,7252010,10693,,,
GA,2801,7252010,10713,,,
GA,2801,7272010,10802,,,
GA,2801,7302010,11028,,,
GA,2801,7312010,11039,,,
GA,2801,7312010,11055,,,
GA,2801,8062010,11390,,,
GA,2801,8062010,11415,,,
GA,2801,8102010,11625,,,
GA,2801,8142010,11846,,,
GA,2801,8182010,12047,,,
GA,2801,8242010,12363,,,
GA,2801,8262010,12479,,,
GA,2801,8282010,12578,,,
GA,2801,8312010,12716,,,
GA,2801,9022010,12840,,,
GA,2801,9042010,12955,,,
GA,2801,9052010,12997,,,
GA,2801,9072010,13096,,,
GA,2801,9072010,13127,,,
GA,2801,9082010,13168,,,
GA,2801,9102010,13225,,,
GA,2801,9112010,13281,,,
GA,2801,9112010,13303,,,
GA,2801,9132010,13400,,,
GA,2801,9152010,13489,,,
GA,2801,9192010,13695,,,
GA,2801,9202010,13765,,,
GA,2801,9222010,13857,,,
GA,2801,9232010,13930,,,
GA,2801,9252010,14020,,,
GA,2801,9252010,14048,,,
GA,2801,9252010,14060,,,
GA,2801,9272010,14168,,,
GA,2801,10012010,14333,,,
GA,2801,10052010,14540,,,
GA,2801,10052010,14552,,,
GA,2801,10062010,14616,,,
GA,2801,10092010,14762,,,
GA,2801,10122010,14917,,,
GA,2801,10142010,15007,,,
GA,2801,10142010,15009,,,
GA,2801,10182010,15248,,,
GA,2801,10212010,15409,,,
GA,2801,10222010,15438,,,
GA,2801,10222010,15478,,,
GA,2801,10232010,15483,,,
GA,2801,10232010,15521,,,
GA,2801,10232010,15530,,,
GA,2801,10252010,15646,,,
GA,2801,10292010,15845,,,
GA,2801,10292010,15874,,,
GA,2801,10312010,15961,,,
GA,2801,10312010,15962,,,
GA,2801,10312010,16009,,,
GA,2801,11032010,16124,,,
GA,2801,11032010,16151,,,
GA,2801,11032010,16160,,,
GA,2801,11042010,16192,,,
GA,2801,11072010,16363,,,
GA,2801,11072010,16364,,,
GA,2801,11082010,16418,,,
GA,2801,11082010,16438,,,
GA,2801,11092010,16461,,,
GA,2801,11112010,16526,,,
GA,2801,11162010,16826,,,
GA,2801,11172010,16861,,,
GA,2801,11172010,16897,,,
GA,2801,11182010,16926,,,
GA,2801,11182010,16938,,,
GA,2801,11222010,17100,,,
GA,2801,11222010,17150,,,
GA,2801,11232010,17190,,,
GA,2801,11252010,17297,,,
GA,2801,11272010,17394,,,
GA,2801,11272010,17400,,,
GA,2801,12032010,17691,,,
GA,2801,12052010,17811,,,
GA,2801,12062010,17849,,,
GA,2801,12062010,17855,,,
GA,2801,12082010,17947,,,
GA,2801,12082010,17960,,,
GA,2801,12092010,18040,,,
GA,2801,12102010,18055,,,
GA,2801,12102010,18119,,,
GA,2801,12112010,18149,,,
GA,2801,12132010,18264,,,
GA,2801,12132010,18265,,,
GA,2801,12132010,18267,,,
GA,2801,12142010,18304,,,
GA,2801,12152010,18344,,,
GA,2801,12152010,18360,,,
GA,2801,12152010,18485,,,
GA,2801,12162010,18594,,,
GA,2801,12172010,18660,,,
GA,2801,12182010,18716,,,
GA,2801,12212010,18801,,,
GA,2801,12222010,18873,,,
GA,2801,12252010,19029,,,
GA,2801,12252010,19040,,,
GA,2801,12252010,19064,,,
GA,2801,12262010,19113,,,
GA,2801,12282010,19219,,,
GA,2801,12292010,19266,,,
GA,2801,12312010,19385,,,
GA,2807,4222010,1075,12,15,14
GA,3103,1212010,240,NN,UU,11
GA,3105,7072010,1161,,,
GA,3105,8212010,1409,,,
GA,3105,11132010,1870,,,
GA,3301,1282010,3641,NN,UU,11
GA,3301,2042010,4411,UU,UU,UU
GA,3301,2122010,5543,NN,NN,11
GA,3301,2152010,5822,NN,NN,11
GA,3301,2202010,6499,,,
GA,3301,2262010,7210,,,
GA,3301,3022010,7698,UU,UU,UU
GA,3301,3102010,8748,,,
GA,3301,3112010,8887,12,UU,14
GA,3301,3152010,9322,NN,NN,11
GA,3301,3302010,11113,,,
GA,3301,4022010,11449,,,
GA,3301,4132010,13194,NN,NN,11
GA,3301,4172010,13307,NN,20,14
GA,3301,4292010,14750,UU,UU,UU
GA,3301,5202010,17450,UU,UU,UU
GA,3301,6022010,19106,12,11,14
GA,3301,8022010,27106,16,11,14
GA,3301,8052010,27529,,,
GA,3301,8142010,1000014,UU,UU,UU
GA,3301,8292010,30671,UU,UU,UU
GA,3301,9062010,31698,UU,NN,14
GA,3301,10072010,35539,11,11,14
GA,3301,10122010,36205,,,
GA,3301,10132010,1000048,,,
GA,3301,10232010,37497,16,NN,14
GA,3301,11242010,41602,,,
GA,3302,1052010,52,,,
GA,3302,4022010,1260,,,
GA,3302,4182010,1502,,,
GA,3302,4272010,1619,UU,UU,UU
GA,3302,6072010,2201,16,,
GA,3302,6152010,2337,NN,,
GA,3302,6172010,2368,,,
GA,3302,8082010,3144,,,
GA,3302,8132010,3221,,,
GA,3302,8222010,3368,,,
GA,3302,10032010,3975,,20,14
GA,3302,10072010,4046,,,
GA,3302,10082010,4057,,,
GA,3302,10242010,4299,,,
GA,3302,11122010,4579,,,
GA,3303,3142010,184,,,
GA,3303,7172010,601,,,
GA,3303,8142010,692,,,
GA,3306,1122010,414,0,20,11
GA,3306,1222010,692,,,
GA,3306,2112010,1227,NN,NN,UU
GA,3306,4132010,2868,,,
GA,3306,6162010,4579,0,0,11
GA,3306,6282010,4915,,,
GA,3306,7052010,5117,16,NN,14
GA,3306,7302010,5874,UU,UU,11
GA,3306,8112010,6148,,,
GA,3306,9072010,6894,NN,20,11
GA,3306,9202010,7285,,,
GA,3306,9242010,7386,0,12,11
GA,3306,10022010,7596,,,12
GA,3306,10042010,7647,NN,NN,
GA,3306,11162010,8892,,,
GA,3306,11232010,9072,,,
GA,3306,12132010,9595,NN,11,11
GA,3306,12162010,9721,,,
GA,3502,1112010,31,UU,,
GA,3502,1302010,82,,,
GA,3502,2212010,135,,,
GA,3502,2262010,148,,,
GA,3502,3102010,169,,,
GA,3502,4082010,225,,,
GA,3502,4092010,226,,,
GA,3502,4232010,255,,,
GA,3502,5292010,317,,,
GA,3502,6192010,353,16,,14
GA,3502,7212010,416,,,
GA,3502,8042010,457,,,
GA,3502,8112010,470,,,
GA,3502,9022010,511,,,
GA,3502,9192010,552,,,
GA,3502,10032010,583,,,
GA,3502,10112010,602,UU,UU,UU
GA,3502,10162010,617,,,
GA,3502,10162010,618,NN,NN,11
GA,3502,10312010,667,,,
GA,3502,11132010,697,,,
GA,3502,12022010,731,,,
GA,3502,12042010,738,,,
GA,3502,12242010,790,,,
GA,3502,12242010,793,,,
GA,3502,12292010,801,,,
GA,3502,12312010,805,,,
GA,3604,8122010,2125,UU,NN,NN
GA,3604,12032010,3110,UU,NN,14
GA,3801,1032010,26,,,
GA,3801,1142010,260,,,
GA,3801,2022010,636,,,
GA,3801,2122010,842,,,
GA,3801,2222010,1064,,,
GA,3801,3082010,1347,,,
GA,3801,3192010,1565,,,
GA,3801,3242010,1688,,,
GA,3801,3272010,1737,,,
GA,3801,4052010,1947,,,
GA,3801,4272010,2433,,,
GA,3801,5022010,2564,,,
GA,3801,5172010,2896,,,
GA,3801,5272010,3141,,,
GA,3801,6082010,3437,,,
GA,3801,6092010,3466,,,
GA,3801,6152010,3612,,,
GA,3801,7132010,4217,,,
GA,3801,7192010,4344,,,
GA,3801,7302010,4631,,,
GA,3801,8052010,4772,,,
GA,3801,8292010,5324,,,
GA,3801,10182010,6529,,,
GA,3801,10252010,6697,,,
GA,3801,11022010,6877,,,
GA,3801,11042010,6931,,,
GA,3801,11202010,7261,,,
GA,3801,12092010,7705,,,
GA,3801,12172010,7889,,,
GA,3801,12202010,7959,,,
GA,3801,12212010,7979,,,
GA,3801,12222010,7991,,,
GA,3801,12292010,8173,,,
GA,3801,12312010,8248,,,
GA,4301,4182010,2010188,,,
GA,4403,3082010,1189,UU,NN,11
GA,4405,1012010,52,,,
GA,4405,1022010,385,,,
GA,4405,1032010,473,,,
GA,4405,1032010,644,,,
GA,4405,1042010,709,,,
GA,4405,1052010,1144,,,
GA,4405,1082010,1708,,,
GA,4405,1092010,2269,,,
GA,4405,1102010,2494,,,
GA,4405,1112010,2651,,,
GA,4405,1112010,2781,,,
GA,4405,1132010,3190,,,
GA,4405,1192010,4745,,,
GA,4405,1222010,5287,,,
GA,4405,1232010,5520,,,
GA,4405,1232010,5727,,,
GA,4405,1242010,5785,,,
GA,4405,1262010,6445,,,
GA,4405,1282010,6892,,,
GA,4405,2012010,7629,,,
GA,4405,2012010,7646,,,
GA,4405,2032010,8298,,,
GA,4405,2072010,9060,,,
GA,4405,2092010,9683,,,
GA,4405,2102010,9738,,,
GA,4405,2102010,9793,,,
GA,4405,2122010,10262,,,
GA,4405,2142010,10836,,,
GA,4405,2192010,11861,,,
GA,4405,2202010,12239,,,
GA,4405,2212010,12387,,,
GA,4405,2232010,12801,,,
GA,4405,2252010,13440,,,
GA,4405,2272010,13775,,,
GA,4405,2282010,13956,,,
GA,4405,2282010,14022,,,
GA,4405,3032010,14591,,,
GA,4405,3032010,14653,,,
GA,4405,3052010,15137,,,
GA,4405,3052010,15338,,,
GA,4405,3112010,16633,,,
GA,4405,3132010,17176,,,
GA,4405,3142010,17298,,,
GA,4405,3152010,17740,,,
GA,4405,3162010,17913,,,
GA,4405,3162010,17957,,,
GA,4405,3192010,18699,,,
GA,4405,3232010,19557,,,
GA,4405,3232010,19670,,,
GA,4405,3242010,19748,,,
GA,4405,3272010,20492,,,
GA,4405,3282010,20916,,,
GA,4405,3312010,21603,,,
GA,4405,4012010,21924,,,
GA,4405,4022010,21991,,,
GA,4405,4052010,22684,,,
GA,4405,4072010,23249,,,
GA,4405,4072010,23477,,,
GA,4405,4082010,23613,,,
GA,4405,4132010,24843,,,
GA,4405,4142010,24957,,,
GA,4405,4142010,24959,,,
GA,4405,4152010,25354,,,
GA,4405,4162010,25428,,,
GA,4405,4182010,25865,,,
GA,4405,4182010,25892,,,
GA,4405,4192010,26160,,,
GA,4405,4202010,26384,,,
GA,4405,4212010,26744,,,
GA,4405,4232010,27019,,,
GA,4405,4232010,27117,,,
GA,4405,4232010,27237,,,
GA,4405,4232010,27272,,,
GA,4405,4252010,27869,,,
GA,4405,4262010,28065,,,
GA,4405,4272010,28249,,,
GA,4405,4282010,28491,,,
GA,4405,4282010,28508,,,
GA,4405,4282010,28655,,,
GA,4405,4292010,28759,,,
GA,4405,4302010,28921,,,
GA,4405,5042010,30064,,,
GA,4405,5082010,31063,,,
GA,4405,5092010,31419,,,
GA,4405,5092010,31467,,,
GA,4405,5132010,32304,,,
GA,4405,5142010,32709,,,
GA,4405,5152010,32916,,,
GA,4405,5242010,35099,,,
GA,4405,5242010,35245,,,
GA,4405,5252010,35400,,,
GA,4405,5262010,35833,,,
GA,4405,5282010,36216,,,
GA,4405,5302010,36631,,,
GA,4405,5312010,36774,,,
GA,4405,5312010,36925,,,
GA,4405,5312010,36968,,,
GA,4405,6052010,38259,,,
GA,4405,6082010,38909,,,
GA,4405,6112010,39535,,,
GA,4405,6112010,39673,,,
GA,4405,6122010,40000,,,
GA,4405,6132010,40101,,,
GA,4405,6132010,40144,,,
GA,4405,6132010,40243,,,
GA,4405,6142010,40394,,,
GA,4405,6152010,40759,,,
GA,4405,6182010,41639,,,
GA,4405,6232010,42929,,,
GA,4405,6262010,43715,,,
GA,4405,6272010,43978,,,
GA,4405,6272010,44033,,,
GA,4405,6272010,44062,,,
GA,4405,6282010,44282,,,
GA,4405,6292010,44393,,,
GA,4405,6292010,44471,,,
GA,4405,6302010,44701,,,
GA,4405,6302010,44850,,,
GA,4405,6302010,44865,,,
GA,4405,7012010,44974,,,
GA,4405,7042010,45908,,,
GA,4405,7052010,45951,,,
GA,4405,7052010,46006,,,
GA,4405,7072010,46541,,,
GA,4405,7092010,47120,,,
GA,4405,7102010,47197,,,
GA,4405,7122010,47738,,,
GA,4405,7132010,48056,,,
GA,4405,7142010,48316,,,
GA,4405,7162010,48996,,,
GA,4405,7192010,49633,,,
GA,4405,7202010,49942,,,
GA,4405,7212010,50063,,,
GA,4405,7212010,50076,,,
GA,4405,7292010,52125,,,
GA,4405,7292010,52279,,,
GA,4405,7292010,52336,,,
GA,4405,7302010,52472,,,
GA,4405,7302010,52489,,,
GA,4405,7312010,52733,,,
GA,4405,8042010,53783,,,
GA,4405,8052010,54094,,,
GA,4405,8112010,55545,,,
GA,4405,8182010,57185,,,
GA,4405,8212010,58023,,,
GA,4405,8232010,58729,,,
GA,4405,8242010,58760,,,
GA,4405,8262010,59256,,,
GA,4405,8282010,59832,,,
GA,4405,8292010,60126,,,
GA,4405,9022010,61266,,,
GA,4405,9022010,61300,,,
GA,4405,9032010,61494,,,
GA,4405,9042010,61714,,,
GA,4405,9042010,61719,,,
GA,4405,9042010,61833,,,
GA,4405,9062010,62305,,,
GA,4405,9062010,62407,,,
GA,4405,9072010,62617,,,
GA,4405,9082010,62710,,,
GA,4405,9112010,63577,,,
GA,4405,9142010,64243,,,
GA,4405,9152010,64491,,,
GA,4405,9152010,64697,,,
GA,4405,9152010,64755,,,
GA,4405,9172010,65005,,,
GA,4405,9192010,65632,,,
GA,4405,9202010,65823,,,
GA,4405,9202010,66007,,,
GA,4405,9212010,66097,,,
GA,4405,9222010,66340,,,
GA,4405,9282010,67980,,,
GA,4405,10022010,68937,,,
GA,4405,10032010,69177,,,
GA,4405,10132010,71625,,,
GA,4405,10152010,72297,,,
GA,4405,10162010,72330,,,
GA,4405,10162010,72445,,,
GA,4405,10172010,72768,,,
GA,4405,10192010,73169,,,
GA,4405,10202010,73397,,,
GA,4405,10212010,73841,,,
GA,4405,10242010,74539,,,
GA,4405,10242010,74551,,,
GA,4405,10252010,74632,,,
GA,4405,10252010,74662,,,
GA,4405,10262010,74860,,,
GA,4405,10262010,74891,,,
GA,4405,10262010,74985,,,
GA,4405,11042010,77151,,,
GA,4405,11092010,78561,,,
GA,4405,11112010,78971,,,
GA,4405,11152010,79889,,,
GA,4405,11162010,80093,,,
GA,4405,11182010,80645,,,
GA,4405,11212010,81561,,,
GA,4405,11252010,82608,,,
GA,4405,11262010,82891,,,
GA,4405,11272010,82926,,,
GA,4405,11282010,83269,,,
GA,4405,11282010,83316,,,
GA,4405,12032010,84659,,,
GA,4405,12042010,84937,,,
GA,4405,12072010,85704,,,
GA,4405,12102010,86481,,,
GA,4405,12102010,86546,,,
GA,4405,12122010,87033,,,
GA,4405,12132010,87074,,,
GA,4405,12142010,87539,,,
GA,4405,12142010,87589,,,
GA,4405,12152010,87651,,,
GA,4405,12172010,88519,,,
GA,4405,12202010,89308,,,
GA,4405,12222010,89665,,,
GA,4405,12232010,90088,,,
GA,4405,12252010,90589,,,
GA,4405,12252010,90608,,,
GA,4405,12282010,91171,,,
GA,4405,12292010,91450,,,
GA,4405,12302010,91771,,,
GA,4701,3172010,735,NN,NN,14
GA,4701,3232010,788,NN,NN,11
GA,4701,3242010,810,NN,NN,11
GA,4701,5182010,1392,UU,NN,UU
GA,4701,5202010,1411,,,
GA,4701,5232010,1448,NN,NN,11
GA,4701,5242010,1459,NN,NN,11
GA,4701,6032010,1556,NN,NN,11
GA,4701,6172010,1714,NN,NN,11
GA,4701,9302010,2779,NN,NN,11
GA,4701,10042010,2822,NN,NN,11
GA,4701,10272010,3118,UU,UU,12
GA,4701,11152010,3327,NN,NN,11
GA,4701,11182010,3357,UU,UU,12
GA,4701,11232010,3412,NN,NN,11
GA,4701,12112010,3606,,,
GA,4701,12232010,3717,,,
GA,4801,1172010,654,,,
GA,4801,9252010,10178,,,
GA,5100,3192010,204,,,
GA,5102,2282010,46,0,,0
GA,5104,3012010,61,,,
GA,5104,4022010,84,,,
GA,5201,6142010,139,,,
GA,5603,2262010,434,,,
GA,5603,3192010,593,,,
GA,5603,3212010,600,,,
GA,5603,5172010,1067,NN,NN,11
GA,5603,5172010,1070,,NN,11
GA,5603,5282010,1176,UU,UU,UU
GA,5603,5292010,1185,,,
GA,5603,6262010,1439,,,
GA,5603,7042010,1501,,,
GA,5603,10022010,2268,,,
GA,5603,10032010,2276,,,
GA,5603,10222010,2432,,,
GA,5603,11202010,2654,,,
GA,5603,12212010,2914,,,
GA,5702,1022010,19,,,
GA,5702,1052010,58,,,
GA,5702,1052010,66,,,
GA,5702,2032010,410,,,
GA,5702,2102010,460,,,
GA,5702,2162010,520,,,
GA,5702,2242010,592,,,
GA,5702,3242010,885,,,
GA,5702,3302010,959,,,
GA,5702,4022010,995,,,
GA,5702,5162010,1513,,,
GA,5702,6022010,1721,,,
GA,5702,6042010,1746,,,
GA,5702,6112010,1819,,,
GA,5702,6202010,1935,,,
GA,5702,7222010,2332,,,
GA,5702,7312010,2428,,,
GA,5702,8152010,2608,,,
GA,5702,8152010,2616,,,
GA,5702,8262010,2736,,,
GA,5702,9032010,2844,,,
GA,5702,9152010,2996,,,
GA,5702,9212010,3066,,,
GA,5702,10042010,3207,,,
GA,5702,10222010,3460,,,
GA,5702,11082010,3664,,,
GA,5702,11162010,3784,,,
GA,5702,11182010,3795,,,
GA,5702,11182010,3811,,,
GA,5702,11262010,3904,,,
GA,6002,1012010,19,,,
GA,6002,2242010,1635,,,
GA,6002,3262010,2560,,,
GA,6002,4112010,3030,,,
GA,6002,5312010,4496,,,
GA,6002,6092010,4753,,,
GA,6002,6142010,4894,,,
GA,6002,9012010,7332,NN,NN,UU
GA,6002,9162010,7819,,,
GA,6002,10242010,8954,,,
GA,6002,10262010,9041,,,
GA,6002,11162010,9680,,,
GA,6002,12062010,10288,,,
GA,6002,12112010,10463,,,
GA,6003,1142010,288,,,
GA,6003,1152010,304,,,
GA,6003,4252010,1876,,,
GA,6003,6232010,2908,,,
GA,6003,7042010,3104,,,
GA,6003,8012010,3619,,,
GA,6003,8272010,4090,,,
GA,6003,9052010,4222,,,
GA,6003,10012010,4649,,,
GA,6003,10042010,4704,,,
GA,6003,10192010,4977,,,
GA,6003,11172010,5434,,,
GA,6003,11252010,5550,,,
GA,6003,12142010,5915,,,
GA,6005,12182010,6354,NN,NN,UU
GA,6007,4152010,251,,,
GA,6007,9242010,626,,,
GA,6014,12102010,2228,,,
GA,6016,2062010,393,UU,,
GA,6016,4282010,1178,,,
GA,6016,11152010,3376,,,
GA,6016,11292010,3516,,,
GA,6016,12012010,3546,,,
GA,6077,1052010,109,,,
GA,6077,1272010,582,,,
GA,6077,3032010,1177,,,
GA,6077,3192010,1499,,,
GA,6077,3262010,1622,NN,NN,14
GA,6077,3312010,1709,,,
GA,6077,4072010,1836,UU,NN,UU
GA,6077,4072010,1837,,,UU
GA,6077,5042010,2377,,,
GA,6077,5092010,2488,,,
GA,6077,5152010,2611,,,
GA,6077,5312010,2904,NN,,0
GA,6077,6072010,3080,,,
GA,6077,6222010,3439,,,
GA,6077,6242010,3471,,,
GA,6077,7202010,4001,,,
GA,6077,8082010,4389,,,
GA,6077,10182010,5788,,,
GA,6077,10232010,5890,,,
GA,6101,2212010,1000488,,,
GA,6101,12112010,1003242,,,
GA,6301,1022010,1000023,,,
GA,6301,7042010,1002739,,,
GA,6302,1082010,100057,NN,15,11
GA,6302,2012010,100219,,,
GA,6302,2172010,200326,,,
GA,6302,4032010,400599,NN,NN,12
GA,6302,4102010,400639,,,
GA,6302,10162010,1001915,,,
GA,6303,1032010,3,,,
GA,6401,2212010,476,,,
GA,6401,4022010,803,,,
GA,6401,4022010,811,,,
GA,6401,4202010,991,13,19,14
GA,6401,4292010,1057,,,11
GA,6401,7262010,1748,,,
GA,6401,8272010,2039,UU,UU,UU
GA,6401,9082010,2149,,,
GA,6401,10032010,2355,,,
GA,6401,11182010,2819,,,
GA,6801,4012010,11561,NN,NN,NN
GA,6907,2252010,3655,,,
GA,6907,8112010,14026,16,NN,12
GA,7501,1052010,225,,,
GA,7501,1122010,608,,,
GA,7501,1132010,655,,,
GA,7501,1132010,661,,,
GA,7501,1152010,792,,,
GA,7501,1292010,1591,,,
GA,7501,2032010,1827,,,
GA,7501,2032010,1879,,,
GA,7501,2032010,1884,,,
GA,7501,2042010,1915,,,
GA,7501,2062010,1992,,,
GA,7501,2092010,2186,,,
GA,7501,2142010,2461,NN,NN,11
GA,7501,2272010,3152,,,
GA,7501,2282010,3223,,,
GA,7501,3012010,3241,,,
GA,7501,3172010,4145,,,
GA,7501,3222010,4412,,,
GA,7501,3282010,4752,14,UU,0
GA,7501,3282010,4753,14,UU,14
GA,7501,4012010,5005,12,NN,14
GA,7501,4062010,5330,,,
GA,7501,4072010,5423,14,NN,14
GA,7501,4182010,5987,,,
GA,7501,5022010,6749,,,
GA,7501,5022010,6752,,,
GA,7501,5042010,6876,,,
GA,7501,5082010,7132,UU,UU,16
GA,7501,5212010,7888,NN,NN,NN
GA,7501,6092010,8984,,,
GA,7501,6122010,9122,,,
GA,7501,6152010,9320,NN,NN,NN
GA,7501,6172010,9457,NN,13,11
GA,7501,6302010,10236,NN,NN,11
GA,7501,7062010,10520,,,
GA,7501,7082010,10643,,,
GA,7501,7132010,10949,,,
GA,7501,7132010,11000,,,
GA,7501,7302010,11959,,,
GA,7501,8012010,12066,,,
GA,7501,8082010,12488,,,
GA,7501,8192010,13102,,,
GA,7501,8202010,13209,,,
GA,7501,9012010,13905,,,
GA,7501,9022010,13965,,,
GA,7501,9022010,13972,,,
GA,7501,9052010,14141,,,
GA,7501,9082010,14304,UU,NN,UU
GA,7501,9132010,14635,,,
GA,7501,9162010,14768,NN,NN,11
GA,7501,9302010,15613,,,
GA,7501,10152010,16522,,,
GA,7501,10172010,16643,,,
GA,7501,10172010,16688,,,
GA,7501,10192010,16799,,,
GA,7501,10252010,17163,,,
GA,7501,10292010,17366,,,
GA,7501,11022010,17578,,,
GA,7501,11062010,17820,,,
GA,7501,11102010,18040,UU,UU,UU
GA,7501,12052010,19472,,,
GA,7501,12092010,19671,,,
