STATE,FDID,INC_DATE,INC_NO,DEVI_CONT,DEVI_IGNIT,DEVI_FUEL
MD,13001,12182007,7028563,,,
MD,13001,12212007,7028788,,,
MD,13002,1062007,7000529,,,
MD,13002,2092007,7002990,,,
MD,13002,3112007,7005317,,,
MD,13002,4102007,7007643,,,
MD,13002,4162007,7008127,,,
MD,13002,4192007,7008349,,,
MD,13002,5152007,7010556,,,
MD,13002,5162007,7010611,,,
MD,13002,6072007,7012494,,,
MD,13002,6152007,7013123,,,
MD,13002,6272007,7014109,,,
MD,13002,7032007,7014539,,,
MD,13002,7082007,7014983,,,
MD,13002,7142007,7015471,,,
MD,13002,7192007,7015837,,,
MD,13002,7192007,7015878,,,
MD,13002,7202007,7015959,,,
MD,13002,8082007,7017572,,,
MD,13002,8142007,7018120,,,
MD,13002,8272007,7019225,,,
MD,13002,10012007,7022071,,,
MD,13002,10082007,7022661,,,
MD,13002,10232007,7023865,,,
MD,13002,11012007,7024610,,,
MD,13002,11242007,7026432,,,
MD,13002,11302007,7026916,,,
MD,13002,12022007,7027039,,,
MD,13002,12182007,7028573,,,
MD,13002,12292007,7029487,,,
MD,13003,2032007,7002503,,,
MD,13003,4022007,7007088,,,
MD,13003,4032007,7007157,,,
MD,13003,4082007,7007492,,,
MD,13003,6142007,7012996,,,
MD,13003,6142007,7013069,,,
MD,13003,7172007,7015702,,,
MD,13003,7212007,7016038,,,
MD,13003,8092007,7017608,,,
MD,13003,8122007,7017892,,,
MD,13003,9292007,7021932,,,
MD,13003,10122007,7022918,,,
MD,13003,10162007,7023283,,,
MD,13004,1132007,7000988,,,
MD,13004,1162007,7001213,,,
MD,13004,2232007,7004135,,,
MD,13004,3172007,7005865,,,
MD,13004,3262007,7006584,,,
MD,13004,4032007,7007154,,,
MD,13004,4042007,7007237,,,
MD,13004,4132007,7007828,,,
MD,13004,5152007,7010525,,,
MD,13004,6222007,7013615,,,
MD,13004,6232007,7013723,,,
MD,13004,7102007,7015079,,,
MD,13005,1232007,7001711,,,
MD,13005,2082007,7002881,,,
MD,13005,3072007,7005044,,,
MD,13005,4012007,7006984,,,
MD,13005,5252007,7011395,,,
MD,13005,5272007,7011519,,,
MD,13005,6082007,7012539,,,
MD,13005,6202007,7013503,,,
MD,13005,7172007,7015739,,,
MD,13005,9012007,7019667,,,
MD,13005,9302007,7021957,,,
MD,13005,11042007,7024906,,,
MD,13005,12182007,7028537,,,
MD,13006,1142007,7001072,,,
MD,13006,2092007,7002959,,,
MD,13006,2092007,7002981,,,
MD,13006,2112007,7003174,,,
MD,13006,3042007,7004798,,,
MD,13006,3042007,7004799,,,
MD,13006,3042007,7004821,,,
MD,13006,3152007,7005708,,,
MD,13006,3222007,7006264,,,
MD,13006,4142007,7007965,,,
MD,13006,4202007,7008449,,,
MD,13006,4212007,7008500,,,
MD,13006,4232007,7008682,,,
MD,13006,5062007,7009759,,,
MD,13006,5222007,7011146,,,
MD,13006,5282007,7011640,,,
MD,13006,5312007,7011888,,,
MD,13006,6052007,7012331,,,
MD,13006,6122007,7012894,,,
MD,13006,6172007,7013275,,,
MD,13006,6192007,7013442,,,
MD,13006,6282007,7014161,,,
MD,13006,7012007,7014392,,,
MD,13006,7102007,7015131,,,
MD,13006,7172007,7015660,,,
MD,13006,8102007,7017751,,,
MD,13006,8122007,7017960,,,
MD,13006,9062007,7019980,,,
MD,13006,9082007,7020190,,,
MD,13006,9302007,7021959,,,
MD,13006,10102007,7022806,,,
MD,13006,10292007,7024338,,,
MD,13006,11012007,7024670,,,
MD,13006,11152007,7025687,,,
MD,13006,11262007,7026579,,,
MD,13006,12042007,7027245,,,
MD,13006,12182007,7028589,,,
MD,13006,12192007,7028666,,,
MD,13007,1052007,7000364,,,
MD,13007,1192007,7001418,,,
MD,13007,2042007,7002539,,,
MD,13007,2132007,7003319,,,
MD,13007,2242007,7004233,,,
MD,13007,3192007,7006046,,,
MD,13007,4082007,7007469,,,
MD,13007,4222007,7008580,,,
MD,13007,4302007,7009299,,,
MD,13007,5012007,7009380,,,
MD,13007,5232007,7011220,,,
MD,13007,6232007,7013729,,,
MD,13007,7072007,7014911,,,
MD,13007,7162007,7015570,,,
MD,13007,7262007,7016454,,,
MD,13007,7262007,7016472,,,
MD,13007,7272007,7016552,,,
MD,13007,7312007,7016861,,,
MD,13007,8082007,7017565,,,
MD,13007,9012007,7019647,,,
MD,13007,9132007,7020616,,,
MD,13007,9172007,7020970,,,
MD,13007,9242007,7021480,,,
MD,13007,10212007,7023672,,,
MD,13007,10282007,7024322,,,
MD,13007,11172007,7025872,,,
MD,13007,11242007,7026470,,,
MD,13007,12012007,7027006,,,
MD,13007,12182007,7028604,,,
MD,13008,1082007,7000600,,,
MD,13008,2092007,7003014,,,
MD,13008,2152007,7003496,,,
MD,13008,4252007,7008863,,,
MD,13008,5212007,7011024,,,
MD,13008,5252007,7011386,,,
MD,13008,6042007,7012179,,,
MD,13008,6202007,7013523,,,
MD,13008,8182007,7018466,,,
MD,13008,10242007,7023987,,,
MD,13008,10242007,7023989,,,
MD,13008,10292007,7024353,,,
MD,13008,12252007,7029155,,,
MD,13009,1012007,7000088,,,
MD,13009,1032007,7000257,,,
MD,13009,1132007,7000951,,,
MD,13009,1262007,7001930,,,
MD,13009,2012007,7002323,,,
MD,13009,2162007,7003536,,,
MD,13009,2262007,7004377,,,
MD,13009,3012007,7004587,,,
MD,13009,3072007,7005016,,,
MD,13009,3172007,7005931,,,
MD,13009,3222007,7006320,,,
MD,13009,3302007,7006851,,,
MD,13009,4232007,7008685,,,
MD,13009,4292007,7009224,,,
MD,13009,5092007,7010030,,,
MD,13009,5132007,7010393,,,
MD,13009,5242007,7011259,,,
MD,13009,5312007,7011886,,,
MD,13009,6112007,7012817,,,
MD,13009,6162007,7013146,,,
MD,13009,6202007,7013500,,,
MD,13009,6272007,7014088,,,
MD,13009,7102007,7015135,,,
MD,13009,7152007,7015517,,,
MD,13009,7222007,7016118,,,
MD,13009,7252007,7016327,,,
MD,13009,8022007,7017075,,,
MD,13009,8022007,7017077,,,
MD,13009,8082007,7017575,,,
MD,13009,8152007,7018173,,,
MD,13009,8182007,7018473,,,
MD,13009,9072007,7020028,,,
MD,13009,9082007,7020166,,,
MD,13009,9122007,7020524,,,
MD,13009,9142007,7020659,,,
MD,13009,9222007,7021345,,,
MD,13009,9242007,7021445,,,
MD,13009,11082007,7025182,,,
MD,13009,11182007,7025961,,,
MD,13009,11192007,7026088,,,
MD,13009,12092007,7027784,,,
MD,13009,12122007,7028049,,,
MD,13009,12212007,7028871,,,
MD,13010,1162007,7001206,,,
MD,13010,4262007,7008952,,,
MD,13010,5292007,7011679,,,
MD,13010,7052007,7014688,,,
MD,13010,7122007,7015287,,,
MD,13010,7162007,7015622,,,
MD,13010,7242007,7016303,,,
MD,13010,8162007,7018311,,,
MD,13010,9142007,7020748,,,
MD,13010,10152007,7023218,,,
MD,13010,11022007,7024746,,,
MD,13010,12292007,7029478,,,
MD,13011,1272007,7001999,,,
MD,13011,2172007,7003665,,,
MD,13011,4052007,7007278,,,
MD,13011,5062007,7009791,,,
MD,13011,5062007,7009803,,,
MD,13011,5262007,7011474,,,
MD,13011,6262007,7013944,,,
MD,13011,6292007,7014201,,,
MD,13011,6302007,7014306,,,
MD,13011,7312007,7016874,,,
MD,13011,9212007,7021224,,,
MD,13011,9222007,7021288,,,
MD,13011,9222007,7021318,,,
MD,16001,1152007,150214,,,
MD,16001,1312007,310112,,,
MD,16001,2172007,480029,,,
MD,16001,3132007,720232,,,
MD,16001,3222007,810098,,,
MD,16001,4202007,1100303,,,
MD,16001,5072007,1270025,,,
MD,16001,5162007,1360368,,,
MD,16001,5312007,1510030,,,
MD,16001,7032007,1840272,,,
MD,16001,8132007,2250195,,,
MD,16001,8202007,2320137,,,
MD,16001,8242007,2360290,,,
MD,16001,8252007,2370089,,,
MD,16001,9162007,2590248,,,
MD,16001,10142007,2870356,,,
MD,16001,10172007,2900248,,,
MD,16005,1182007,180056,,,
MD,16005,1222007,220199,,,
MD,16005,2202007,510353,,,
MD,16005,5092007,1290343,,,
MD,16005,6042007,1550202,,,
MD,16005,9132007,2560017,,,
MD,16005,9182007,2610025,,,
MD,16005,10072007,2800029,,,
MD,16007,3292007,880064,,,
MD,16007,10182007,2910197,,,
MD,16008,1122007,120108,,,
MD,16008,1152007,150007,,,
MD,16008,1152007,150012,,,
MD,16008,2142007,450576,,,
MD,16008,2172007,480108,,,
MD,16008,3062007,650037,,,
MD,16008,3252007,840375,,,
MD,16008,4172007,1070030,,,
MD,16008,6122007,1630019,,,
MD,16008,6192007,1700205,,,
MD,16008,7012007,1820122,,,
MD,16008,7142007,1950058,,,
MD,16008,7192007,2000169,,,
MD,16008,7202007,2010406,,,
MD,16008,7232007,2040215,,,
MD,16008,7252007,2060245,,,
MD,16008,8232007,2350057,,,
MD,16008,9052007,2480393,,,
MD,16008,9242007,2670143,,,
MD,16008,10012007,2740024,,,
MD,16008,10202007,2930319,,,
MD,16008,10212007,2940066,,,
MD,16008,10242007,2970326,,,
MD,16008,11212007,3250279,,,
MD,16008,12082007,3420340,,,
MD,16008,12232007,3570216,,,
MD,16009,1062007,60076,,,
MD,16009,1062007,60337,,,
MD,16009,1212007,210358,,,
MD,16009,1232007,230120,,,
MD,16009,1292007,290315,,,
MD,16009,2022007,330265,,,
MD,16009,2032007,340266,,,
MD,16009,2092007,400062,,,
MD,16009,2202007,510024,,,
MD,16009,3122007,710033,,,
MD,16009,3292007,880037,,,
MD,16009,4162007,1060329,,,
MD,16009,4202007,1100273,,,
MD,16009,4262007,1160190,,,
MD,16009,4292007,1190400,,,
MD,16009,5122007,1320061,,,
MD,16009,5162007,1360076,,,
MD,16009,6092007,1600248,,,
MD,16009,6272007,1780338,,,
MD,16009,7022007,1830341,,,
MD,16009,7052007,1860063,,,
MD,16009,7062007,1870364,,,
MD,16009,7162007,1970218,,,
MD,16009,7252007,2060154,,,
MD,16009,8232007,2350187,,,
MD,16009,8312007,2430122,,,
MD,16009,9062007,2490005,,,
MD,16009,10072007,2800240,,,
MD,16009,10072007,2800330,,,
MD,16009,10182007,2910341,,,
MD,16009,11042007,3080381,,,
MD,16009,12022007,3360012,,,
MD,16009,12072007,3410245,,,
MD,16010,1162007,160191,,,
MD,16010,2152007,460051,,,
MD,16010,4032007,930269,,,
MD,16010,7072007,1880060,,,
MD,16010,8122007,2240209,,,
MD,16010,10222007,2950250,,,
MD,16011,3072007,660242,,,
MD,16011,4052007,950363,,,
MD,16011,4112007,1010286,,,
MD,16011,4172007,1070126,,,
MD,16011,7162007,1970091,,,
MD,16011,7252007,2060311,,,
MD,16011,8022007,2140054,,,
MD,16011,8112007,2230063,,,
MD,16011,8142007,2260173,,,
MD,16011,9012007,2440167,,,
MD,16011,9062007,2490247,,,
MD,16011,10162007,2890246,,,
MD,16011,12012007,3350147,,,
MD,16012,3112007,700332,,,
MD,16012,4062007,960180,,,
MD,16012,5152007,1350379,,,
MD,16012,7032007,1840224,,,
MD,16012,8282007,2400294,,,
MD,16012,9272007,2700022,,,
MD,16012,9302007,2730245,,,
MD,16012,10122007,2850006,,,
MD,16012,10132007,2860056,,,
MD,16012,11072007,3110052,,,
MD,16012,11152007,3190345,,,
MD,16013,1012007,10294,,,
MD,16013,2062007,370087,,,
MD,16013,2212007,520070,,,
MD,16013,4032007,930088,,,
MD,16013,4252007,1150371,,,
MD,16013,5072007,1270009,,,
MD,16013,5292007,1490198,,,
MD,16013,6282007,1790229,,,
MD,16013,9152007,2580043,,,
MD,16013,9212007,2640076,,,
MD,16013,9302007,2730054,,,
MD,16014,2092007,400174,,,
MD,16014,5072007,1270166,,,
MD,16014,6172007,1680260,,,
MD,16014,10222007,2950073,,,
MD,16014,12212007,3550171,,,
MD,16017,1102007,100045,,,
MD,16017,2092007,400142,,,
MD,16017,3242007,830319,,,
MD,16017,5192007,1390289,,,
MD,16017,5202007,1400378,,,
MD,16017,5232007,1430120,,,
MD,16017,5282007,1480327,,,
MD,16017,6032007,1540378,,,
MD,16017,6072007,1580348,,,
MD,16017,7202007,2010024,,,
MD,16017,7212007,2020408,,,
MD,16017,8012007,2130170,,,
MD,16017,8082007,2200058,,,
MD,16017,10052007,2780144,,,
MD,16017,11092007,3130222,,,
MD,16017,11152007,3190024,,,
MD,16018,1272007,270362,,,
MD,16018,2152007,460162,,,
MD,16018,5162007,1360468,,,
MD,16018,5242007,1440249,,,
MD,16018,6042007,1550162,,,
MD,16018,7162007,1970081,,,
MD,16018,7262007,2070280,,,
MD,16018,8312007,2430253,,,
MD,16018,9022007,2450132,,,
MD,16018,11172007,3210252,,,
MD,16018,12032007,3370390,,,
MD,16018,12082007,3420275,,,
MD,16018,12182007,3520186,,,
MD,16018,12222007,3560340,,,
MD,16019,1302007,300261,,,
MD,16019,2232007,540268,,,
MD,16019,3032007,620017,,,
MD,16019,4102007,1000094,,,
MD,16019,5062007,1260271,,,
MD,16019,7162007,1970309,,,
MD,16019,7212007,2020091,,,
MD,16019,11202007,3240059,,,
MD,16020,1042007,40023,,,
MD,16020,1062007,60249,,,
MD,16020,1072007,70184,,,
MD,16020,2072007,380200,,,
MD,16020,2152007,460244,,,
MD,16020,4042007,940316,,,
MD,16020,4202007,1100264,,,
MD,16020,5012007,1210025,,,
MD,16020,5012007,1210222,,,
MD,16020,5212007,1410261,,,
MD,16020,6222007,1730334,,,
MD,16020,7302007,2110292,,,
MD,16020,8222007,2340032,,,
MD,16021,1202007,200166,,,
MD,16021,1202007,200177,,,
MD,16021,2012007,320293,,,
MD,16021,2172007,480248,,,
MD,16021,3072007,660214,,,
MD,16021,4112007,1010020,,,
MD,16021,6062007,1570162,,,
MD,16021,6202007,1710348,,,
MD,16021,6222007,1730255,,,
MD,16021,7182007,1990303,,,
MD,16021,8052007,2170153,,,
MD,16021,9022007,2450217,,,
MD,16021,9192007,2620287,,,
MD,16021,11052007,3090180,,,
MD,16021,11152007,3190129,,,
MD,16022,4282007,1180296,,,
MD,16022,8102007,2220226,,,
MD,16022,9282007,2710097,,,
MD,16022,10132007,2860087,,,
MD,16022,10292007,3020327,,,
MD,16022,11222007,3260410,,,
MD,16023,1192007,190266,,,
MD,16023,2082007,390304,,,
MD,16023,2092007,400358,,,
MD,16023,2192007,500011,,,
MD,16023,2192007,500029,,,
MD,16023,3022007,610399,,,
MD,16023,3062007,650231,,,
MD,16023,3182007,770356,,,
MD,16023,3262007,850073,,,
MD,16023,4122007,1020095,,,
MD,16023,4122007,1020193,,,
MD,16023,4162007,1060418,,,
MD,16023,5012007,1210398,,,
MD,16023,5122007,1320041,,,
MD,16023,5302007,1500003,,,
MD,16023,6022007,1530119,,,
MD,16023,6032007,1540261,,,
MD,16023,6042007,1550019,,,
MD,16023,6192007,1700395,,,
MD,16023,7032007,1840073,,,
MD,16023,7042007,1850077,,,
MD,16023,7042007,1850208,,,
MD,16023,7072007,1880388,,,
MD,16023,7132007,1940195,,,
MD,16023,7262007,2070158,,,
MD,16023,8132007,2250341,,,
MD,16023,8282007,2400348,,,
MD,16023,9012007,2440114,,,
MD,16023,9102007,2530395,,,
MD,16023,9122007,2550051,,,
MD,16023,9142007,2570340,,,
MD,16023,9152007,2580078,,,
MD,16023,9302007,2730380,,,
MD,16023,10012007,2740134,,,
MD,16023,10052007,2780063,,,
MD,16023,10132007,2860018,,,
MD,16023,10272007,3000454,,,
MD,16023,11042007,3080082,,,
MD,16023,11042007,3080261,,,
MD,16023,11162007,3200387,,,
MD,16023,12102007,3440002,,,
MD,16023,12192007,3530174,,,
MD,16024,1182007,180186,,,
MD,16024,1192007,190315,,,
MD,16024,10152007,2880369,,,
MD,16024,12042007,3380004,,,
MD,16025,1052007,50342,,,
MD,16025,1282007,280306,,,
MD,16025,2032007,340071,,,
MD,16025,2132007,440296,,,
MD,16025,2272007,580060,,,
MD,16025,3092007,680070,,,
MD,16025,4042007,940271,,,
MD,16025,4142007,1040340,,,
MD,16025,4152007,1050067,,,
MD,16025,4202007,1100003,,,
MD,16025,4212007,1110171,,,
MD,16025,5182007,1380030,,,
MD,16025,5182007,1380042,,,
MD,16025,5192007,1390149,,,
MD,16025,5192007,1390350,,,
MD,16025,5262007,1460259,,,
MD,16025,5292007,1490007,,,
MD,16025,5312007,1510142,,,
MD,16025,6102007,1610245,,,
MD,16025,6142007,1650153,,,
MD,16025,7102007,1910081,,,
MD,16025,7172007,1980254,,,
MD,16025,7232007,2040331,,,
MD,16025,7272007,2080357,,,
MD,16025,8012007,2130031,,,
MD,16025,8062007,2180159,,,
MD,16025,8102007,2220218,,,
MD,16025,8122007,2240328,,,
MD,16025,8132007,2250157,,,
MD,16025,8192007,2310023,,,
MD,16025,8192007,2310301,,,
MD,16025,8272007,2390278,,,
MD,16025,9132007,2560204,,,
MD,16025,9192007,2620024,,,
MD,16025,10052007,2780066,,,
MD,16025,10082007,2810003,,,
MD,16025,11092007,3130140,,,
MD,16025,11162007,3200347,,,
MD,16025,11302007,3340173,,,
MD,16025,12042007,3380158,,,
MD,16025,12042007,3380414,,,
MD,16026,1082007,80063,,,
MD,16026,1082007,80103,,,
MD,16026,1172007,170003,,,
MD,16026,1172007,170014,,,
MD,16026,1202007,200363,,,
MD,16026,1222007,220181,,,
MD,16026,1222007,220298,,,
MD,16026,2092007,400131,,,
MD,16026,2172007,480097,,,
MD,16026,3262007,850039,,,
MD,16026,3282007,870271,,,
MD,16026,3292007,880309,,,
MD,16026,4112007,1010031,,,
MD,16026,4112007,1010043,,,
MD,16026,5042007,1240303,,,
MD,16026,5202007,1400270,,,
MD,16026,5282007,1480173,,,
MD,16026,6102007,1610057,,,
MD,16026,6102007,1610298,,,
MD,16026,6122007,1630279,,,
MD,16026,6242007,1750319,,,
MD,16026,7072007,1880052,,,
MD,16026,7182007,1990239,,,
MD,16026,7182007,1990370,,,
MD,16026,7192007,2000277,,,
MD,16026,7312007,2120291,,,
MD,16026,8132007,2250358,,,
MD,16026,8202007,2320192,,,
MD,16026,8272007,2390050,,,
MD,16026,8292007,2410178,,,
MD,16026,9272007,2700054,,,
MD,16026,10122007,2850197,,,
MD,16026,10142007,2870367,,,
MD,16026,10152007,2880301,,,
MD,16026,11042007,3080354,,,
MD,16026,11122007,3160141,,,
MD,16026,11122007,3160370,,,
MD,16026,11132007,3170034,,,
MD,16026,11232007,3270018,,,
MD,16026,11232007,3270221,,,
MD,16026,11242007,3280052,,,
MD,16026,11272007,3310087,,,
MD,16026,12222007,3560017,,,
MD,16027,3142007,730208,,,
MD,16027,6242007,1750250,,,
MD,16027,7062007,1870157,,,
MD,16027,8122007,2240250,,,
MD,16027,8122007,2240252,,,
MD,16027,10052007,2780389,,,
MD,16027,10162007,2890218,,,
MD,16028,1192007,190245,,,
MD,16028,1222007,220245,,,
MD,16028,1252007,250214,,,
MD,16028,1312007,310207,,,
MD,16028,2122007,430358,,,
MD,16028,2242007,550089,,,
MD,16028,3082007,670339,,,
MD,16028,4232007,1130447,,,
MD,16028,5012007,1210121,,,
MD,16028,5062007,1260372,,,
MD,16028,6012007,1520310,,,
MD,16028,6082007,1590345,,,
MD,16028,6092007,1600365,,,
MD,16028,8212007,2330302,,,
MD,16028,10102007,2830182,,,
MD,16028,10292007,3020241,,,
MD,16028,10312007,3040252,,,
MD,16028,11012007,3050048,,,
MD,16028,11032007,3070310,,,
MD,16028,11212007,3250387,,,
MD,16028,12032007,3370298,,,
MD,16028,12042007,3380230,,,
MD,16028,12172007,3510091,,,
MD,16028,12182007,3520320,,,
MD,16029,1182007,180155,,,
MD,16029,1182007,180231,,,
MD,16029,1252007,250121,,,
MD,16029,1262007,260298,,,
MD,16029,1302007,300181,,,
MD,16029,2012007,320003,,,
MD,16029,2022007,330190,,,
MD,16029,2052007,360230,,,
MD,16029,2052007,360278,,,
MD,16029,2052007,360355,,,
MD,16029,2052007,360368,,,
MD,16029,2142007,450251,,,
MD,16029,2182007,490038,,,
MD,16029,2192007,500307,,,
MD,16029,2202007,510083,,,
MD,16029,2202007,510192,,,
MD,16029,2202007,510195,,,
MD,16029,2242007,550318,,,
MD,16029,3032007,620012,,,
MD,16029,3032007,620014,,,
MD,16029,3052007,640149,,,
MD,16029,3132007,720357,,,
MD,16029,3182007,770341,,,
MD,16029,3232007,820130,,,
MD,16029,4062007,960052,,,
MD,16029,4162007,1060285,,,
MD,16029,4172007,1070285,,,
MD,16029,4182007,1080204,,,
MD,16029,4212007,1110185,,,
MD,16029,5032007,1230305,,,
MD,16029,5052007,1250041,,,
MD,16029,5062007,1260074,,,
MD,16029,5072007,1270276,,,
MD,16029,5202007,1400077,,,
MD,16029,5232007,1430080,,,
MD,16029,5232007,1430326,,,
MD,16029,5242007,1440232,,,
MD,16029,5312007,1510293,,,
MD,16029,6012007,1520228,,,
MD,16029,6022007,1530005,,,
MD,16029,6252007,1760120,,,
MD,16029,6262007,1770040,,,
MD,16029,6302007,1810047,,,
MD,16029,7012007,1820304,,,
MD,16029,7012007,1820308,,,
MD,16029,7072007,1880125,,,
MD,16029,7092007,1900212,,,
MD,16029,7172007,1980226,,,
MD,16029,7262007,2070105,,,
MD,16029,7262007,2070201,,,
MD,16029,8042007,2160199,,,
MD,16029,8212007,2330116,,,
MD,16029,8242007,2360041,,,
MD,16029,8252007,2370079,,,
MD,16029,8252007,2370081,,,
MD,16029,9132007,2560267,,,
MD,16029,9142007,2570256,,,
MD,16029,9232007,2660232,,,
MD,16029,9302007,2730349,,,
MD,16029,10072007,2800446,,,
MD,16029,10082007,2810318,,,
MD,16029,10102007,2830171,,,
MD,16029,10122007,2850139,,,
MD,16029,10132007,2860379,,,
MD,16029,10172007,2900167,,,
MD,16029,10232007,2960128,,,
MD,16029,10272007,3000145,,,
MD,16029,11032007,3070262,,,
MD,16029,11072007,3110349,,,
MD,16029,11122007,3160025,,,
MD,16029,11132007,3170014,,,
MD,16029,11162007,3200256,,,
MD,16029,12122007,3460214,,,
MD,16030,1102007,100225,,,
MD,16030,2152007,460303,,,
MD,16030,3072007,660317,,,
MD,16030,3242007,830040,,,
MD,16030,4112007,1010004,,,
MD,16030,6172007,1680084,,,
MD,16030,6252007,1760022,,,
MD,16030,7042007,1850170,,,
MD,16030,7052007,1860337,,,
MD,16030,9152007,2580268,,,
MD,16030,9202007,2630234,,,
MD,16030,9212007,2640289,,,
MD,16030,12192007,3530269,,,
MD,16030,12222007,3560166,,,
MD,16030,12282007,3620136,,,
MD,16031,1102007,100336,,,
MD,16031,1192007,190147,,,
MD,16031,1232007,230028,,,
MD,16031,1292007,290033,,,
MD,16031,4182007,1080271,,,
MD,16031,6162007,1670002,,,
MD,16031,8032007,2150352,,,
MD,16031,9222007,2650125,,,
MD,16031,9232007,2660341,,,
MD,16031,10012007,2740307,,,
MD,16031,11102007,3140386,,,
MD,16031,11182007,3220323,,,
MD,16031,11202007,3240236,,,
MD,16032,1162007,160105,,,
MD,16032,1262007,260061,,,
MD,16032,3052007,640359,,,
MD,16032,4122007,1020097,,,
MD,16032,4152007,1050351,,,
MD,16032,5142007,1340002,,,
MD,16032,5162007,1360196,,,
MD,16032,6042007,1550289,,,
MD,16032,7242007,2050231,,,
MD,16032,8212007,2330160,,,
MD,16032,9062007,2490172,,,
MD,16032,10052007,2780067,,,
MD,16032,10152007,2880134,,,
MD,16032,10202007,2930216,,,
MD,16032,12092007,3430159,,,
MD,16033,1142007,140328,,,
MD,16033,1202007,200152,,,
MD,16033,1292007,290165,,,
MD,16033,2042007,350093,,,
MD,16033,2092007,400222,,,
MD,16033,2102007,410188,,,
MD,16033,2242007,550050,,,
MD,16033,2242007,550320,,,
MD,16033,2252007,560029,,,
MD,16033,3042007,630239,,,
MD,16033,3202007,790168,,,
MD,16033,4032007,930255,,,
MD,16033,4092007,990041,,,
MD,16033,4182007,1080138,,,
MD,16033,5222007,1420045,,,
MD,16033,6072007,1580133,,,
MD,16033,7162007,1970237,,,
MD,16033,7282007,2090187,,,
MD,16033,10192007,2920077,,,
MD,16034,1052007,50102,,,
MD,16034,1102007,100302,,,
MD,16034,1282007,280056,,,
MD,16034,2132007,440004,,,
MD,16034,2132007,440007,,,
MD,16034,3032007,620307,,,
MD,16034,6092007,1600046,,,
MD,16034,7152007,1960219,,,
MD,16034,7152007,1960222,,,
MD,16034,8092007,2210040,,,
MD,16034,8102007,2220197,,,
MD,16034,9212007,2640004,,,
MD,16034,9222007,2650351,,,
MD,16034,9282007,2710433,,,
MD,16034,10122007,2850026,,,
MD,16034,11112007,3150103,,,
MD,16034,11252007,3290072,,,
MD,16034,12012007,3350278,,,
MD,16034,12252007,3590159,,,
MD,16035,3102007,690068,,,
MD,16035,5282007,1480031,,,
MD,16035,6102007,1610361,,,
MD,16035,7062007,1870184,,,
MD,16035,9232007,2660129,,,
MD,16035,11132007,3170307,,,
MD,16035,12132007,3470058,,,
MD,16035,12162007,3500293,,,
MD,16036,2082007,390214,,,
MD,16036,2152007,460247,,,
MD,16036,7272007,2080367,,,
MD,16037,2242007,550216,,,
MD,16037,3192007,780145,,,
MD,16037,6292007,1800408,,,
MD,16037,7122007,1930033,,,
MD,16037,10022007,2750258,,,
MD,16038,1122007,120273,,,
MD,16038,3092007,680273,,,
MD,16038,4162007,1060265,,,
MD,16038,5092007,1290003,,,
MD,16038,5092007,1290006,,,
MD,16038,6122007,1630270,,,
MD,16038,8102007,2220262,,,
MD,16038,8132007,2250038,,,
MD,16038,8132007,2250042,,,
MD,16038,8172007,2290095,,,
MD,16038,8262007,2380261,,,
MD,16038,10052007,2780032,,,
MD,16038,10182007,2910156,,,
MD,16038,12012007,3350349,,,
MD,16038,12032007,3370338,,,
MD,16039,4032007,930225,,,
MD,16039,5162007,1360314,,,
MD,16039,6232007,1740015,,,
MD,16039,7102007,1910113,,,
MD,16039,8022007,2140031,,,
MD,16039,8282007,2400235,,,
MD,16039,9092007,2520107,,,
MD,16039,10112007,2840290,,,
MD,16039,11052007,3090248,,,
MD,16039,11132007,3170313,,,
MD,16039,11212007,3250035,,,
MD,16040,3222007,810268,,,
MD,16040,4012007,910014,,,
MD,16040,4112007,1010313,,,
MD,16040,4152007,1050185,,,
MD,16040,5202007,1400149,,,
MD,16040,6022007,1530362,,,
MD,16040,6032007,1540064,,,
MD,16040,7292007,2100092,,,
MD,16040,10172007,2900340,,,
MD,16040,10182007,2910258,,,
MD,16041,2162007,470055,,,
MD,16041,2202007,510236,,,
MD,16041,2252007,560297,,,
MD,16041,3012007,600020,,,
MD,16041,5292007,1490319,,,
MD,16041,6152007,1660265,,,
MD,16041,7082007,1890254,,,
MD,16041,7222007,2030184,,,
MD,16041,8042007,2160242,,,
MD,16041,8122007,2240051,,,
MD,16041,8122007,2240343,,,
MD,16041,8192007,2310047,,,
MD,16041,9112007,2540121,,,
MD,16041,10132007,2860086,,,
MD,16041,11122007,3160010,,,
MD,16041,11122007,3160031,,,
MD,16041,11202007,3240011,,,
MD,16041,12172007,3510103,,,
MD,16041,12172007,3510121,,,
MD,16042,1122007,120274,,,
MD,16042,1202007,200028,,,
MD,16042,2022007,330268,,,
MD,16042,2052007,360025,,,
MD,16042,2212007,520319,,,
MD,16042,2222007,530055,,,
MD,16042,2252007,560268,,,
MD,16042,3052007,640038,,,
MD,16042,3062007,650169,,,
MD,16042,3122007,710352,,,
MD,16042,3222007,810379,,,
MD,16042,3252007,840149,,,
MD,16042,3262007,850138,,,
MD,16042,4052007,950191,,,
MD,16042,5032007,1230320,,,
MD,16042,5072007,1270377,,,
MD,16042,7082007,1890179,,,
MD,16042,9222007,2650062,,,
MD,16042,9282007,2710227,,,
MD,16042,11222007,3260080,,,
MD,16042,11302007,3340069,,,
MD,16042,12082007,3420276,,,
MD,16042,12182007,3520001,,,
MD,16042,12222007,3560241,,,
